Fecha,Medicamento,Consumo Historico,Inventario Actual,Brote Enfermedad (0/1),Nivel de Ingresos (Bajo/Medio/Alto),Desabastecimiento (0/1),Demanda historica,Tiempo de entrega (di­as),Estacionalidad,Costo del medicamento,Categori­a del medicamento
2023-05-22,Paracetamol,326,802,0,Medio,0,302,1,0.8958308452130277,33,Analgesico
2021-07-25,Aspirina,273,517,0,Medio,0,407,21,1.0613042246701003,14,Antiinflamatorio
2023-03-21,Omeprazol,336,198,1,Medio,0,298,7,1.0861363741804315,74,Antiinflamatorio
2021-08-07,Amoxicilina,417,760,0,Medio,0,388,7,1.0860186103235387,25,Antibiotico
2023-06-04,Losartan,236,532,0,Bajo,0,450,17,0.9449021655663112,61,Antibiotico
2024-02-26,Metformina,495,536,0,Bajo,0,445,5,0.9170455417069684,66,Analgesico
2021-11-07,Metformina,83,637,0,Medio,0,224,19,0.8190792118387284,72,Antibiotico
2023-09-11,Aspirina,256,555,0,Alto,0,196,25,0.825862861015761,57,Antihipertensivo
2021-08-27,Salbutamol,295,520,0,Medio,0,100,3,0.8066247233451718,71,Analgesico
2024-05-21,Paracetamol,75,655,0,Bajo,0,269,10,0.8186629589702428,73,Antiinflamatorio
2024-06-16,Omeprazol,188,886,0,Alto,0,470,5,0.9665565062837329,87,Antibiotico
2024-04-14,Losartan,73,443,0,Medio,1,302,18,0.8457969838453917,44,Analgesico
2021-07-19,Ibuprofeno,104,295,0,Bajo,0,296,18,0.819388641301971,15,Antihipertensivo
2022-11-19,Omeprazol,175,454,0,Alto,0,145,13,1.0855733884548582,13,Antibiotico
2024-03-14,Salbutamol,196,825,0,Bajo,0,251,15,1.058321477358643,26,Antibiotico
2022-02-22,Salbutamol,251,192,0,Medio,0,393,5,1.1185493765902332,62,Antiinflamatorio
2021-01-28,Loratadina,393,617,1,Bajo,0,332,27,1.1406737172221406,69,Antibiotico
2021-09-01,Simvastatina,446,161,0,Bajo,0,284,18,1.1744791605113545,12,Antiinflamatorio
2023-01-03,Metformina,87,302,0,Medio,0,250,5,0.8162142489351636,13,Analgesico
2024-05-18,Salbutamol,117,155,0,Alto,0,303,17,1.1714059494605586,31,Antihipertensivo
2024-06-13,Omeprazol,81,767,0,Alto,0,458,25,1.0909098334963077,35,Analgesico
2022-09-11,Metformina,282,842,0,Bajo,0,269,27,0.8633439081390517,67,Antiinflamatorio
2023-03-24,Aspirina,101,988,0,Alto,0,151,1,1.1107429223143144,79,Antiinflamatorio
2023-08-29,Loratadina,298,247,0,Medio,0,387,18,0.9902458373439285,83,Antibiotico
2021-06-05,Salbutamol,403,338,0,Medio,0,450,7,1.007272564061599,51,Antihipertensivo
2022-11-24,Ibuprofeno,250,818,0,Bajo,0,242,8,0.9896571632255458,87,Antiinflamatorio
2022-08-09,Amoxicilina,429,862,0,Bajo,0,286,18,1.1198772198676956,60,Antihipertensivo
2022-11-13,Paracetamol,173,573,0,Bajo,0,494,4,0.9464629740138004,84,Antihipertensivo
2024-06-27,Loratadina,165,774,0,Medio,0,243,1,1.0592642224840978,93,Analgesico
2022-08-03,Amoxicilina,94,189,0,Bajo,0,452,21,1.0811048620566326,86,Antiinflamatorio
2023-10-30,Aspirina,334,259,1,Medio,0,170,6,1.021504353710056,63,Antiinflamatorio
2023-08-08,Losartan,360,207,0,Bajo,0,319,19,1.0971855367788552,83,Antihipertensivo
2021-06-22,Amoxicilina,177,675,0,Medio,0,131,19,1.0769578980869494,95,Analgesico
2022-12-03,Ibuprofeno,277,566,0,Alto,0,105,25,1.0804848056814766,82,Antiinflamatorio
2022-05-03,Omeprazol,460,959,0,Alto,0,436,28,1.1683969467105921,67,Antihipertensivo
2023-07-04,Simvastatina,244,163,0,Alto,0,354,20,1.1128788331877837,85,Antibiotico
2021-11-21,Metformina,304,211,0,Bajo,0,105,4,0.9803227338929097,11,Analgesico
2023-04-15,Loratadina,306,591,0,Bajo,0,469,13,1.0290973878602934,24,Analgesico
2021-04-25,Ibuprofeno,188,632,0,Medio,0,415,24,0.8477121104822998,66,Antiinflamatorio
2021-12-30,Ibuprofeno,83,822,0,Medio,0,278,27,1.0587781704035963,47,Antibiotico
2022-10-12,Paracetamol,302,529,0,Medio,0,295,5,0.9062876746873493,32,Antihipertensivo
2022-12-12,Metformina,439,120,1,Bajo,0,377,16,0.9619507980601549,57,Antibiotico
2023-10-05,Loratadina,249,536,0,Bajo,0,146,13,1.1807909216656776,21,Antibiotico
2023-08-19,Metformina,218,392,0,Bajo,0,101,17,1.1261123052204962,89,Antiinflamatorio
2022-05-22,Loratadina,213,599,0,Medio,0,129,23,1.1486252286314134,48,Antiinflamatorio
2021-11-09,Losartan,141,248,0,Medio,0,127,13,1.0229347456170392,59,Antiinflamatorio
2023-11-05,Simvastatina,354,735,0,Medio,0,398,23,0.8428482177636838,56,Antibiotico
2023-02-22,Amoxicilina,251,784,0,Bajo,0,266,19,1.0247440602323317,81,Antibiotico
2022-10-20,Simvastatina,107,747,0,Medio,0,113,26,1.1941835767887632,93,Antihipertensivo
2023-01-29,Omeprazol,177,965,0,Bajo,0,302,20,0.9251825998260532,43,Antiinflamatorio
2022-12-05,Salbutamol,125,154,0,Alto,0,230,2,1.120984060821708,56,Antihipertensivo
2023-09-08,Paracetamol,109,866,1,Bajo,0,139,14,1.1364569948825771,39,Antiinflamatorio
2021-01-24,Loratadina,71,635,0,Alto,0,240,19,0.9095486354375792,39,Analgesico
2022-01-09,Metformina,54,244,0,Bajo,0,250,25,1.1401753203134228,81,Antihipertensivo
2021-01-12,Aspirina,397,130,0,Bajo,0,282,16,1.1803229123445207,93,Antihipertensivo
2022-11-09,Ibuprofeno,178,483,0,Bajo,1,251,8,0.8066975717335678,23,Analgesico
2021-12-29,Losartan,86,264,0,Alto,0,443,14,1.0557590185479175,49,Antiinflamatorio
2023-02-24,Simvastatina,307,744,0,Alto,0,299,27,1.189858289903742,44,Analgesico
2022-12-07,Losartan,371,308,0,Bajo,0,142,15,1.0434032299026208,53,Antiinflamatorio
2024-02-23,Amoxicilina,226,286,0,Alto,0,174,26,1.1101682925470164,56,Antihipertensivo
2023-09-11,Paracetamol,119,681,0,Alto,0,329,18,1.0711919520982567,30,Antihipertensivo
2022-01-24,Salbutamol,419,446,0,Alto,0,457,22,1.0885521515660774,40,Antihipertensivo
2022-08-23,Losartan,102,210,0,Bajo,0,140,19,1.1177842984499984,23,Antihipertensivo
2022-07-04,Amoxicilina,274,904,0,Bajo,0,165,18,1.170503745887251,42,Antiinflamatorio
2024-01-22,Losartan,116,115,1,Alto,0,295,20,1.1213427632630506,26,Antihipertensivo
2022-11-21,Simvastatina,402,874,1,Bajo,0,112,10,1.1727446798479055,58,Antiinflamatorio
2022-11-17,Simvastatina,137,933,0,Medio,0,195,18,1.095775721046971,15,Antibiotico
2024-04-26,Omeprazol,175,789,0,Medio,0,442,3,0.896937543504557,70,Antihipertensivo
2021-09-04,Aspirina,70,873,0,Medio,0,383,14,1.0106037728230932,37,Analgesico
2022-01-22,Omeprazol,104,452,0,Medio,0,333,26,1.013632052717893,85,Antiinflamatorio
2022-07-20,Omeprazol,269,289,0,Alto,0,151,13,0.8878694294213565,87,Analgesico
2023-05-10,Simvastatina,433,735,0,Medio,0,156,8,0.8555867504463608,58,Antihipertensivo
2021-07-04,Ibuprofeno,400,307,0,Alto,0,192,10,1.1181592685915476,82,Antibiotico
2023-09-26,Simvastatina,488,242,0,Medio,0,321,6,0.9719608867326096,96,Antibiotico
2024-01-31,Omeprazol,108,433,0,Bajo,0,495,14,0.8833894859364002,67,Antiinflamatorio
2021-12-22,Metformina,225,207,0,Alto,0,390,3,0.8065344695906269,91,Analgesico
2022-04-09,Losartan,351,162,0,Alto,0,263,20,1.1649256269672617,67,Antihipertensivo
2022-11-09,Omeprazol,460,822,0,Alto,0,245,8,1.1508183308937165,22,Antibiotico
2024-03-14,Aspirina,331,973,0,Alto,0,342,23,1.177171367032154,52,Antibiotico
2022-09-23,Omeprazol,129,390,0,Bajo,0,115,19,0.8331990690216358,62,Analgesico
2021-01-18,Aspirina,312,432,0,Medio,0,388,14,0.8859595604893332,15,Antiinflamatorio
2022-05-14,Simvastatina,189,558,0,Alto,0,129,23,1.1500174124715934,78,Antiinflamatorio
2021-03-03,Amoxicilina,165,365,0,Bajo,0,463,26,1.1694457553831423,17,Antihipertensivo
2022-04-02,Aspirina,461,813,0,Bajo,0,217,17,0.9704921183591169,39,Antihipertensivo
2023-09-03,Ibuprofeno,388,899,0,Bajo,0,107,2,0.9950064361302283,89,Antihipertensivo
2023-08-08,Aspirina,152,143,0,Medio,0,221,10,1.0989508192941493,77,Antihipertensivo
2022-04-15,Omeprazol,217,421,0,Bajo,0,241,6,1.005776478159058,40,Antihipertensivo
2021-10-18,Losartan,285,968,0,Alto,0,239,2,1.1397200581331037,23,Antihipertensivo
2024-02-22,Ibuprofeno,339,944,0,Alto,0,229,20,1.113271381928771,63,Antihipertensivo
2021-03-31,Aspirina,202,461,0,Alto,0,321,27,0.934540001612212,81,Antibiotico
2021-04-23,Omeprazol,227,244,0,Alto,0,389,29,1.1859460910729513,83,Antibiotico
2024-01-19,Simvastatina,311,254,0,Medio,0,493,24,0.8987958999856623,43,Antiinflamatorio
2024-06-04,Salbutamol,144,349,0,Bajo,0,175,6,0.9821631933495636,59,Antibiotico
2022-12-27,Loratadina,435,402,0,Bajo,0,141,6,0.8866773513502766,41,Antiinflamatorio
2021-08-11,Paracetamol,290,500,0,Alto,0,472,10,0.9330892901501666,24,Antiinflamatorio
2022-05-26,Ibuprofeno,173,246,0,Bajo,0,404,6,1.0054767308269865,82,Antihipertensivo
2023-11-18,Simvastatina,334,431,0,Medio,0,333,9,1.0412462277613437,59,Antiinflamatorio
2022-08-29,Paracetamol,308,736,0,Alto,0,188,8,1.0788864730260557,20,Analgesico
2024-07-07,Ibuprofeno,301,429,0,Alto,0,306,19,1.1004212768291803,11,Antiinflamatorio
2021-06-13,Aspirina,126,539,0,Alto,0,425,2,1.1608519833325586,75,Antibiotico
2021-09-06,Ibuprofeno,91,807,1,Medio,0,230,14,0.9949641524578489,36,Antihipertensivo
2023-09-05,Metformina,445,763,0,Medio,0,373,17,1.1765665627229773,15,Antiinflamatorio
2021-01-23,Losartan,281,865,0,Alto,0,146,20,1.1932543709763863,50,Analgesico
2021-10-12,Salbutamol,429,641,0,Bajo,0,108,5,0.8977923603036092,43,Analgesico
2022-12-19,Losartan,126,577,0,Medio,0,261,2,1.0446446315334574,99,Antihipertensivo
2022-09-07,Simvastatina,57,275,0,Medio,0,116,28,0.9951904354810794,22,Antibiotico
2021-03-26,Ibuprofeno,257,541,0,Bajo,0,172,1,1.069784510449686,60,Antiinflamatorio
2024-04-08,Ibuprofeno,78,202,0,Bajo,0,209,3,1.005337518067225,12,Analgesico
2024-02-16,Paracetamol,74,151,0,Bajo,0,207,3,0.8003070783211816,12,Antibiotico
2021-09-15,Salbutamol,82,515,0,Medio,0,351,28,0.9004310289919508,10,Analgesico
2023-04-18,Simvastatina,153,479,0,Alto,0,352,15,1.0498686345126467,71,Antibiotico
2024-01-06,Aspirina,293,198,0,Bajo,0,190,11,1.0417863919168653,85,Analgesico
2021-08-03,Metformina,456,918,0,Alto,0,236,13,1.0507275009816321,21,Antibiotico
2023-10-20,Omeprazol,154,978,0,Bajo,0,288,23,0.8604896065072749,90,Antihipertensivo
2024-07-10,Salbutamol,399,487,0,Alto,0,112,7,0.8994667757018397,70,Antibiotico
2023-02-19,Aspirina,50,510,1,Bajo,0,191,23,0.9704565540117277,98,Antiinflamatorio
2021-08-01,Salbutamol,371,719,0,Alto,0,382,19,0.8337329622526043,36,Antihipertensivo
2022-12-18,Simvastatina,92,872,0,Bajo,0,132,23,0.8647269061791368,65,Analgesico
2021-09-12,Aspirina,388,907,0,Medio,0,202,28,1.08976946045828,93,Antiinflamatorio
2023-09-08,Metformina,405,648,0,Medio,0,375,4,0.952697708490738,49,Analgesico
2024-05-12,Salbutamol,422,241,0,Alto,0,319,22,0.8606450334803107,68,Analgesico
2024-08-27,Omeprazol,476,559,0,Alto,0,205,28,0.9549935417015085,46,Antiinflamatorio
2021-07-06,Amoxicilina,72,318,1,Bajo,0,269,4,0.8020689190850356,38,Analgesico
2021-07-15,Salbutamol,235,976,0,Bajo,0,343,2,1.1362661733658244,64,Antihipertensivo
2022-05-27,Simvastatina,161,798,0,Bajo,0,175,1,1.1112442585100788,26,Antibiotico
2022-05-17,Simvastatina,343,255,0,Bajo,0,300,25,1.145011936435516,66,Antihipertensivo
2021-09-12,Omeprazol,245,154,0,Alto,1,425,24,1.088800844298876,57,Analgesico
2021-03-19,Ibuprofeno,159,837,1,Medio,0,107,16,0.849288818920201,94,Antihipertensivo
2022-02-07,Amoxicilina,449,677,0,Medio,0,476,25,0.9404886368170681,18,Analgesico
2021-11-15,Simvastatina,168,811,0,Alto,0,398,29,1.1521146833411753,56,Antiinflamatorio
2024-05-14,Paracetamol,302,555,0,Alto,0,488,23,0.8228995492399533,80,Analgesico
2022-05-31,Paracetamol,76,897,0,Medio,0,416,16,0.9347523300289966,67,Antibiotico
2024-08-07,Omeprazol,266,883,1,Bajo,0,104,19,1.1358355363866166,42,Antihipertensivo
2024-05-11,Losartan,166,462,1,Bajo,0,459,14,1.1162124058774572,12,Analgesico
2022-02-06,Simvastatina,259,697,0,Bajo,0,229,18,1.052009296019378,34,Antibiotico
2021-12-08,Paracetamol,169,610,0,Medio,1,451,13,1.022093787207014,94,Antiinflamatorio
2022-10-16,Simvastatina,227,224,0,Medio,0,106,7,0.9120244616800747,66,Antiinflamatorio
2021-09-13,Aspirina,54,904,0,Bajo,0,336,25,1.1876810502534463,62,Antihipertensivo
2022-03-25,Losartan,79,821,0,Bajo,0,218,6,0.8159168620661534,30,Antiinflamatorio
2023-07-08,Aspirina,376,940,0,Alto,0,276,17,1.1202378877068273,33,Antihipertensivo
2022-08-10,Paracetamol,313,188,0,Bajo,0,476,18,1.1586473813963012,77,Antihipertensivo
2023-04-18,Omeprazol,78,519,0,Alto,0,239,27,1.0361217559351732,94,Analgesico
2021-07-13,Metformina,451,474,1,Medio,0,359,15,0.9825390410372212,54,Antiinflamatorio
2021-07-02,Paracetamol,273,287,0,Bajo,0,480,4,0.8537899358330664,90,Antiinflamatorio
2022-11-14,Ibuprofeno,321,279,0,Medio,0,104,7,0.8110422926372386,57,Antibiotico
2022-07-01,Omeprazol,154,734,0,Alto,0,447,29,0.9420895197120621,40,Antihipertensivo
2024-08-12,Omeprazol,56,860,0,Bajo,0,237,3,0.936862832420487,40,Antibiotico
2021-09-28,Salbutamol,146,629,0,Medio,0,475,17,1.0307099617419246,83,Analgesico
2021-03-25,Loratadina,419,430,0,Medio,0,199,15,0.9819994117042581,38,Antibiotico
2023-02-08,Salbutamol,59,658,1,Bajo,0,367,21,1.173617896488568,25,Antiinflamatorio
2024-07-31,Metformina,318,212,0,Alto,0,409,28,0.8529234098948668,83,Antibiotico
2021-01-18,Loratadina,100,266,0,Alto,0,294,4,0.809210688824491,84,Analgesico
2022-06-23,Omeprazol,448,539,0,Medio,0,402,9,0.9159513053205038,29,Antibiotico
2024-07-21,Salbutamol,257,999,0,Bajo,0,333,11,0.9161205959023788,47,Analgesico
2021-09-29,Losartan,302,868,0,Bajo,0,307,25,1.0521589452843272,31,Antiinflamatorio
2023-02-15,Paracetamol,291,198,0,Bajo,0,215,11,1.1985614680596428,69,Antibiotico
2024-06-03,Paracetamol,78,560,0,Medio,0,399,17,0.9178709380367043,38,Antiinflamatorio
2023-05-31,Loratadina,337,694,0,Medio,0,300,28,0.9953233035283459,52,Antiinflamatorio
2023-09-03,Aspirina,253,324,0,Bajo,0,464,21,1.105122826966068,58,Antihipertensivo
2021-05-24,Ibuprofeno,272,582,0,Bajo,0,344,8,0.9555273080101795,42,Analgesico
2023-11-02,Ibuprofeno,342,964,0,Bajo,0,322,13,0.8649120007587361,98,Antiinflamatorio
2023-07-04,Loratadina,477,460,1,Medio,0,469,1,0.8164944694610089,32,Analgesico
2021-12-19,Loratadina,256,208,0,Bajo,0,233,7,1.1876429763916168,27,Antibiotico
2024-06-22,Amoxicilina,186,569,0,Bajo,0,176,23,0.977663469152851,24,Antiinflamatorio
2023-10-30,Salbutamol,419,656,0,Alto,0,122,17,0.8424862725778528,70,Analgesico
2023-03-04,Loratadina,130,740,0,Alto,0,227,5,1.1341553503271973,78,Antibiotico
2021-03-29,Simvastatina,377,413,0,Alto,0,436,5,0.8126002208086626,22,Antihipertensivo
2023-12-16,Simvastatina,389,829,0,Alto,0,424,8,0.9296649295533649,36,Antihipertensivo
2023-10-08,Omeprazol,479,998,1,Medio,0,323,10,1.1386717031190141,50,Analgesico
2021-11-24,Paracetamol,244,144,0,Medio,0,316,14,1.169097453630519,49,Antibiotico
2022-03-19,Salbutamol,239,557,0,Alto,0,355,7,1.1428380327475325,60,Antihipertensivo
2022-11-03,Metformina,173,378,0,Bajo,0,234,10,1.1133496119754036,67,Antihipertensivo
2021-03-31,Paracetamol,152,205,0,Bajo,0,415,10,0.9452763751828116,77,Antiinflamatorio
2023-11-06,Simvastatina,277,914,0,Alto,0,302,21,0.8798851303323189,30,Analgesico
2022-12-14,Loratadina,122,750,0,Bajo,0,397,23,1.0048813585563003,69,Antiinflamatorio
2024-05-08,Paracetamol,80,819,0,Alto,1,440,5,0.9615356212650124,42,Antibiotico
2021-06-05,Amoxicilina,61,937,0,Bajo,0,134,20,0.9516207621721142,13,Analgesico
2022-04-20,Simvastatina,397,927,0,Bajo,0,107,29,0.9204728255224162,81,Antihipertensivo
2022-10-27,Metformina,119,635,0,Bajo,0,475,4,0.8807692335853924,88,Antihipertensivo
2023-03-04,Omeprazol,81,136,1,Medio,0,401,5,1.0729736243562074,56,Antiinflamatorio
2023-10-16,Salbutamol,64,627,0,Bajo,0,404,11,0.9673568800955576,58,Analgesico
2021-01-09,Loratadina,63,787,0,Medio,0,323,6,1.0449549723660734,46,Antiinflamatorio
2021-07-10,Amoxicilina,420,529,0,Medio,0,445,8,1.1841842374012406,18,Antiinflamatorio
2022-11-24,Amoxicilina,130,180,0,Alto,0,479,26,1.0375730153611893,80,Antibiotico
2022-05-28,Aspirina,471,224,0,Alto,0,420,16,1.1038423402659703,40,Antihipertensivo
2021-02-25,Amoxicilina,219,981,0,Bajo,0,363,20,1.0685483013627652,79,Antiinflamatorio
2021-06-15,Loratadina,365,595,0,Alto,0,115,1,0.9450182894385117,85,Antihipertensivo
2021-09-24,Losartan,337,305,1,Bajo,0,146,26,1.1013644922455719,82,Analgesico
2023-04-23,Metformina,214,757,1,Bajo,0,358,14,1.012344338012536,33,Antibiotico
2023-03-08,Losartan,253,572,0,Bajo,0,391,18,0.9105660160570201,17,Antiinflamatorio
2021-06-04,Loratadina,133,760,0,Bajo,0,297,21,0.9827102307039113,66,Analgesico
2021-11-04,Omeprazol,185,607,0,Medio,1,166,8,1.0344032496957443,65,Antihipertensivo
2024-03-09,Metformina,207,260,0,Medio,0,356,4,1.0227067719609249,35,Antihipertensivo
2023-05-14,Aspirina,191,854,0,Medio,0,238,27,1.0997567355022129,63,Antihipertensivo
2021-03-19,Metformina,66,925,1,Medio,0,247,19,1.0349242997174275,33,Analgesico
2024-03-05,Simvastatina,479,541,0,Medio,0,121,3,0.8637298588506203,43,Antiinflamatorio
2021-08-19,Ibuprofeno,268,706,0,Bajo,0,379,28,0.897303264278596,93,Antihipertensivo
2023-12-13,Ibuprofeno,298,219,0,Medio,0,177,26,0.8796681990603862,42,Antiinflamatorio
2021-11-12,Paracetamol,332,359,0,Alto,0,402,26,0.8099864947702341,88,Antihipertensivo
2022-09-16,Simvastatina,394,268,0,Alto,0,353,24,0.9459790940210031,14,Antibiotico
2023-02-24,Amoxicilina,343,868,0,Alto,0,342,13,1.020549479213759,44,Antihipertensivo
2021-05-07,Simvastatina,54,391,0,Medio,0,479,5,0.8003814736583662,83,Antibiotico
2022-09-30,Omeprazol,150,152,0,Medio,0,379,24,0.9922705844920839,94,Analgesico
2023-12-10,Salbutamol,56,408,0,Medio,0,435,23,1.1662112671512723,77,Antibiotico
2022-05-21,Metformina,59,131,0,Alto,0,201,28,0.8450577609676214,92,Antibiotico
2021-04-14,Ibuprofeno,353,778,0,Bajo,0,330,16,0.8038227686933985,90,Antibiotico
2021-07-20,Simvastatina,444,698,0,Alto,0,167,25,0.8993275464010217,49,Antibiotico
2024-05-21,Losartan,393,237,0,Alto,0,223,10,0.8998127132218819,44,Analgesico
2023-05-04,Loratadina,161,254,0,Alto,0,375,7,0.9005614998652365,99,Antihipertensivo
2021-12-21,Amoxicilina,343,469,0,Medio,0,201,26,0.8605934709740776,60,Antibiotico
2022-03-06,Paracetamol,207,895,0,Medio,0,471,23,1.0618372411342203,52,Analgesico
2023-06-29,Omeprazol,465,703,0,Medio,0,182,20,0.8062208570166667,88,Antiinflamatorio
2023-05-29,Omeprazol,214,482,0,Medio,0,352,29,0.9535805726392622,98,Antiinflamatorio
2023-07-24,Losartan,413,339,0,Medio,0,305,25,0.9567241173460567,44,Antibiotico
2022-04-03,Salbutamol,331,125,0,Alto,0,381,26,1.0790071203788862,11,Analgesico
2021-11-18,Simvastatina,492,811,0,Bajo,0,125,23,1.0053421111950294,38,Antihipertensivo
2022-12-16,Salbutamol,218,192,0,Alto,0,251,18,1.0897516047665825,32,Antihipertensivo
2022-07-10,Metformina,178,163,0,Alto,0,475,20,1.0989213882516753,59,Antihipertensivo
2021-12-08,Amoxicilina,278,457,0,Bajo,0,325,6,1.0333867284275224,66,Antihipertensivo
2021-09-13,Omeprazol,285,359,0,Bajo,0,391,14,0.9461711252679557,88,Antibiotico
2022-11-30,Loratadina,282,332,0,Bajo,0,387,12,1.0696432821798212,76,Analgesico
2023-07-02,Losartan,158,706,1,Medio,0,466,6,1.1082204010450014,55,Antiinflamatorio
2022-07-26,Aspirina,108,261,0,Alto,0,493,20,1.04954346308818,14,Antiinflamatorio
2023-01-06,Metformina,258,160,0,Medio,0,370,4,0.8541753595686958,31,Antihipertensivo
2023-04-03,Salbutamol,185,812,0,Bajo,0,217,19,0.8198604919723355,23,Antihipertensivo
2024-01-03,Aspirina,499,829,0,Medio,0,153,11,1.0573464379888522,22,Antibiotico
2022-12-28,Metformina,71,423,0,Bajo,0,138,11,1.1808320742501461,24,Antihipertensivo
2023-03-04,Salbutamol,365,267,0,Alto,0,392,3,0.8630742186950809,74,Antiinflamatorio
2022-09-21,Simvastatina,400,282,1,Bajo,0,161,29,0.9798714075093146,34,Antibiotico
2023-04-19,Simvastatina,239,673,1,Medio,0,106,4,1.1703869587097313,34,Antihipertensivo
2022-05-19,Salbutamol,440,790,1,Bajo,0,304,8,1.0347562009721543,74,Antibiotico
2022-08-10,Losartan,234,918,0,Medio,0,283,16,1.1532681141789882,41,Antiinflamatorio
2022-02-25,Paracetamol,353,425,0,Alto,0,186,19,0.9620736704387055,44,Analgesico
2022-08-02,Ibuprofeno,189,820,0,Bajo,0,285,8,1.1279909466252713,55,Analgesico
2021-11-14,Ibuprofeno,68,879,0,Bajo,0,245,27,1.1657410387694602,26,Antihipertensivo
2023-11-07,Omeprazol,494,577,0,Alto,1,392,4,0.9288035967443599,43,Antihipertensivo
2023-08-17,Simvastatina,480,783,0,Bajo,0,216,9,0.813768558076192,61,Antihipertensivo
2023-01-05,Losartan,189,270,0,Bajo,0,394,1,0.8291256686092024,77,Antihipertensivo
2022-01-16,Losartan,155,530,0,Medio,0,172,2,0.8242715735714311,78,Analgesico
2022-11-22,Salbutamol,79,846,0,Alto,0,114,17,1.0793552952362735,46,Analgesico
2024-07-04,Losartan,54,453,0,Medio,0,384,27,1.021372573563595,36,Antiinflamatorio
2024-07-12,Losartan,161,251,0,Alto,0,318,20,1.1827991837745202,72,Antibiotico
2021-01-13,Loratadina,207,232,0,Bajo,0,440,8,0.9551259473933682,28,Antiinflamatorio
2023-07-29,Paracetamol,343,727,0,Medio,0,444,2,0.9711945927337358,71,Antibiotico
2022-09-08,Paracetamol,85,768,1,Alto,0,162,28,0.9600534148498485,13,Antiinflamatorio
2024-01-15,Loratadina,268,563,0,Medio,0,370,4,0.9426402459125187,87,Antihipertensivo
2021-11-22,Metformina,424,213,0,Alto,0,181,11,1.0046482802797254,43,Antibiotico
2024-04-18,Aspirina,330,857,0,Medio,0,270,14,0.9608249179514639,58,Antiinflamatorio
2021-08-05,Paracetamol,492,944,0,Medio,0,152,13,0.8885536986706979,97,Analgesico
2023-10-08,Amoxicilina,487,463,0,Alto,0,407,23,0.8666705291152459,66,Antibiotico
2021-03-05,Ibuprofeno,265,469,0,Alto,0,242,21,0.9667844981499456,28,Antibiotico
2021-05-18,Aspirina,308,123,0,Bajo,0,334,15,0.8292506832485123,90,Analgesico
2024-01-15,Metformina,483,114,0,Medio,0,100,19,0.8362011589887755,45,Antiinflamatorio
2024-08-05,Salbutamol,476,873,0,Medio,0,368,19,1.1237290035555203,12,Analgesico
2021-07-19,Omeprazol,250,631,0,Medio,0,329,24,1.1299338379282922,66,Antibiotico
2021-04-16,Losartan,421,761,0,Medio,0,113,21,0.8419546626087838,27,Antibiotico
2022-05-07,Aspirina,480,994,0,Medio,0,228,23,0.9373981891602186,55,Antihipertensivo
2021-03-07,Metformina,443,401,0,Medio,0,265,9,1.198232638007982,53,Antibiotico
2021-12-25,Aspirina,454,736,0,Medio,0,125,22,0.9443558652059529,42,Analgesico
2022-02-11,Loratadina,299,362,0,Alto,0,395,28,1.0201083997036402,72,Analgesico
2021-02-21,Aspirina,445,787,0,Bajo,0,454,7,0.823255480291715,41,Analgesico
2022-05-06,Losartan,483,894,0,Alto,0,426,8,1.1031897733275386,70,Analgesico
2023-11-15,Metformina,73,389,1,Bajo,0,323,9,1.1010867065475127,63,Analgesico
2022-07-22,Salbutamol,301,500,0,Bajo,0,201,19,1.146747314672775,91,Antibiotico
2024-03-07,Aspirina,418,467,0,Alto,0,485,7,1.1425202350437582,61,Analgesico
2022-12-06,Aspirina,227,203,0,Bajo,0,250,24,1.1378654660724443,35,Analgesico
2023-07-03,Losartan,301,766,0,Bajo,0,418,5,0.9828772771135699,11,Antihipertensivo
2024-07-04,Omeprazol,212,546,0,Medio,0,454,28,1.1130410293064723,37,Analgesico
2023-11-16,Amoxicilina,357,756,1,Bajo,0,201,10,0.9173845022753208,39,Analgesico
2021-09-04,Amoxicilina,341,315,1,Medio,0,257,9,1.0676009321326136,92,Antihipertensivo
2021-08-26,Metformina,333,428,0,Bajo,0,265,19,0.9549283698505734,98,Analgesico
2022-07-19,Simvastatina,433,175,0,Alto,0,157,8,1.0088347860358824,94,Antibiotico
2023-05-07,Salbutamol,119,957,0,Bajo,0,192,18,1.1515760192665545,80,Analgesico
2023-10-11,Amoxicilina,296,839,0,Bajo,0,138,29,0.9393313818955559,94,Analgesico
2021-06-23,Aspirina,339,944,0,Medio,0,404,4,0.8719348272734768,73,Antiinflamatorio
2024-03-13,Amoxicilina,194,472,0,Bajo,0,151,9,1.019945414235751,19,Antibiotico
2023-02-02,Loratadina,245,559,0,Alto,0,449,3,1.0288272811521197,96,Antiinflamatorio
2022-10-30,Paracetamol,360,320,0,Medio,0,396,8,0.9476068504489485,89,Antiinflamatorio
2021-06-27,Ibuprofeno,396,693,0,Bajo,0,320,1,1.1849518794688394,52,Antiinflamatorio
2023-12-15,Omeprazol,237,448,0,Bajo,0,159,5,1.1032341089682283,57,Antihipertensivo
2022-06-18,Metformina,180,784,0,Bajo,0,230,22,1.0824111645219496,99,Antibiotico
2023-02-06,Metformina,197,321,0,Medio,0,265,3,1.0065925056263756,84,Antiinflamatorio
2023-09-26,Paracetamol,126,262,0,Alto,0,374,19,0.9281575980149545,44,Antibiotico
